id,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genres
6YvcLedQCbwEN9PWeGjK46,0.0899,0.603,0.707,1.04e-06,11,0.116,-7.413,0,0.3,100.104,4,0.488,dancehall
3KW6KJKinwAszaajAHOSQF,0.424,0.705,0.688,0.000178,10,0.116,-6.857,0,0.0401,98.022,4,0.339,dancehall
2fZIqtkyJAEvrrriiCGXNc,0.348,0.753,0.554,4.89e-05,4,0.0934,-9.392,0,0.0411,98.111,4,0.327,dancehall
2IwiLJ3VA4cZUWBcu18DAR,0.024,0.674,0.734,0,4,0.101,-4.941,0,0.0883,90.01,4,0.766,dancehall
3PnkEOvEKu7s2qQJ5mHpNl,0.742,0.9,0.762,0.00246,2,0.0681,-5.035,1,0.0372,113.006,4,0.802,dancehall
1VG8GP2PDlb8BqXhe1hF9q,0.178,0.906,0.629,4.82e-06,11,0.0799,-7.371,0,0.269,108.852,4,0.597,dancehall
7jrfqHvcRvJluOlCGJU54G,0.143,0.829,0.433,0.00252,5,0.13,-11.828,0,0.174,130.051,4,0.679,dancehall
74l1QrCYzACTJ6LZO4FuvI,0.149,0.779,0.72,0,6,0.212,-4.702,0,0.2,94.021,4,0.62,dancehall
0cSkIGgh1uICEIcmEb1niw,0.429,0.911,0.565,0,9,0.0802,-6.209,0,0.0718,96.012,4,0.751,dancehall
3O3VkFcW34oKuCgJdQ0W2H,0.122,0.544,0.621,0,1,0.101,-4.557,1,0.139,101.337,4,0.747,dancehall
4DPvMjCqZPTBDpahYjMSy2,0.0492,0.679,0.455,0.00405,7,0.284,-8.174,0,0.382,134.81,3,0.838,dancehall
0ENQCg0FziqV4VB9U2xTf5,0.113,0.835,0.847,0,2,0.0771,-6.89,0,0.0562,105.991,4,0.926,dancehall
6y68QK2SwC38YxsbxHrA8I,0.006,0.793,0.824,3.29e-06,2,0.169,-3.476,1,0.177,98.019,4,0.611,dancehall
6D4eMFcg3DquhNOQsNanQk,0.0674,0.672,0.839,0,0,0.114,-5.034,0,0.114,153.37,4,0.917,dancehall
2CN72f1bC9iLrTtzcoZGGP,0.025,0.593,0.84,0,4,0.0716,-5.387,0,0.108,103.384,4,0.775,dancehall
20hZEnFjyvUIk4YkONRGMZ,0.0636,0.725,0.704,0.163,7,0.0991,-4.592,1,0.251,204.004,4,0.483,dancehall
1ZBltAB21ClugDzedXJDGS,0.482,0.661,0.373,0.000166,8,0.117,-10.287,0,0.55,86.867,4,0.601,dancehall
1UWGmcBgQZH9govYtUoM4E,0.585,0.925,0.391,8.07e-06,5,0.0814,-9.742,0,0.0609,105.05,4,0.668,dancehall
10C1ZwdAwSEmMeYAFvuTtv,0.00117,0.725,0.764,8.93e-06,6,0.0773,-4.893,0,0.0843,99.962,4,0.611,dancehall
5SqaYcPSRGSg7ZzT7aLzcK,0.1,0.665,0.582,0,10,0.163,-7.221,0,0.339,99.98,4,0.441,dancehall
4yqIdAqFaWVxzvCgbJp3xh,0.0233,0.831,0.619,0,5,0.115,-7.338,1,0.148,145.933,4,0.611,dancehall
1y7sKhBWlJxH6OXSDjcEKw,0.000271,0.564,0.485,0,4,0.0498,-11.635,0,0.325,91.103,4,0.695,dancehall
2wOVdHz2duM1BrRspxS996,0.187,0.407,0.559,0,6,0.347,-6.805,0,0.358,65.647,5,0.225,dancehall
0faQCjG6E7VecroZfmSA3J,0.13,0.531,0.862,0,0,0.234,-6.404,1,0.383,157.486,3,0.9,dancehall
1uNIWPKOnJw92GPDcvaJY9,0.00891,0.897,0.605,0,7,0.206,-5.908,1,0.344,95.023,4,0.674,dancehall
63yTeYugkFyU8DEsVFamix,0.000972,0.742,0.416,0,6,0.0688,-7.248,0,0.271,67.302,5,0.692,dancehall
5RPuPEZ0HiXPTnzwqfJMa8,0.0596,0.781,0.831,0,10,0.187,-6.061,0,0.111,139.98,4,0.661,dancehall
4pwGFtnF5ZWvvZee3Qmw1n,0.26,0.891,0.399,0.00061,8,0.0838,-8.665,1,0.165,139.948,4,0.761,dancehall
5mN3xSyvCmFy1jkdA98IfS,0.544,0.755,0.806,0.000114,0,0.0908,-4.618,0,0.0479,98.008,4,0.892,dancehall
1ObD1mQ91u4yBK46EYNCgl,0.226,0.658,0.611,0,5,0.126,-5.041,1,0.079,74.489,4,0.502,dancehall
2OwvleQsnjgOYbH3RRfwQr,0.0409,0.632,0.606,0,7,0.0534,-5.463,1,0.289,168.195,4,0.62,dancehall
00FU5uypELwgQuM9IbFC6G,0.0918,0.6,0.583,0,9,0.0992,-6.617,0,0.281,126.517,5,0.763,dancehall
6m4SEnC7eZLrgroEvwAmCF,0.0381,0.498,0.571,7.2e-05,5,0.118,-5.338,0,0.101,93.763,4,0.504,dancehall
3KPo4sF05IFAdCwMIPyk8E,0.557,0.801,0.597,0,1,0.18,-9.94,1,0.208,96.051,4,0.853,dancehall
1uVfUdVv0h9MWia3tdZo5G,0.0667,0.658,0.621,2.46e-06,1,0.142,-5.725,1,0.231,91.267,4,0.817,dancehall
1T1odoMDc79FKZ563oeddf,0.141,0.697,0.749,0,10,0.279,-5.568,1,0.332,96.977,4,0.271,dancehall
4rlaH7EbXL55bj9pvp57nP,0.226,0.787,0.7,0.000698,5,0.165,-7.821,0,0.0446,113.997,4,0.331,dancehall
2dSbH1DD8CEqHqyS1Ey0bd,0.529,0.817,0.82,0,1,0.11,-3.59,0,0.256,101.206,4,0.622,dancehall
6P1lijcRsH94klfkw7zEUj,0.0245,0.91,0.711,1.03e-06,11,0.0829,-5.589,0,0.0564,108.045,4,0.631,dancehall
76BXmJ9QlH6zoiWVDMX35k,0.161,0.742,0.649,0,9,0.0449,-6.568,1,0.0811,153.983,4,0.903,dancehall
0qVHePWosXdYsXQyPfwsPM,0.115,0.482,0.632,5.24e-05,11,0.208,-5.876,0,0.259,83.329,4,0.519,dancehall
1TfpBtkEQiDISwBcW1BeCX,0.1,0.877,0.75,2.18e-05,1,0.123,-3.021,1,0.238,104.035,4,0.823,dancehall
5o5yQsdZblzaqzgBFDVJTv,0.0654,0.699,0.675,0,9,0.143,-5.383,1,0.387,105.151,4,0.442,dancehall
35MNHqBGewFxlJZtjHOxvj,0.157,0.859,0.541,0,11,0.0839,-6.699,0,0.436,104.024,4,0.584,dancehall
0s3ZpsAaVCbWxDhLq2B2wh,0.0428,0.726,0.802,0.0728,11,0.314,-6.528,0,0.197,119.829,4,0.593,dancehall
6GbvWYsT5sWXYgo8Bw6HPE,0.118,0.754,0.638,0,5,0.204,-7.951,0,0.303,90.137,4,0.437,dancehall
43C8ga8Z7MkOc1TmEzXcJ3,0.156,0.654,0.441,1.31e-05,9,0.111,-7.177,0,0.241,132.787,5,0.513,dancehall
0qv8QT3o58t8rt2iG20HU8,0.0168,0.833,0.807,7.65e-06,7,0.293,-4.84,1,0.117,96.08,4,0.519,dancehall
1Rn8r2fbWCJhUbCGHimH0t,0.101,0.818,0.555,0.00144,7,0.146,-11.299,1,0.271,138.474,4,0.556,dancehall
4GW2SIyvB5fy8xtK1eO8PS,0.62,0.762,0.587,0.00252,9,0.0844,-2.862,0,0.0751,101.964,4,0.772,dancehall
6QHVlXJEOqTs5TTsoPKaIF,0.000247,0.412,0.639,0.3,10,0.057,-6.321,0,0.0425,119.909,4,0.169,black-metal
3LGfaZSD7DwWlmza4UlBFt,0.000218,0.155,0.913,0.0677,1,0.335,-8.755,1,0.137,191.23,4,0.0898,black-metal
5FtUGNuxkZEWe1AKRuZjYK,0.00159,0.409,0.837,0.657,7,0.354,-10.505,1,0.108,134.908,4,0.0582,black-metal
3gAN4gRqvYUUyI47mcs235,0.0132,0.361,0.997,0,5,0.334,-2.162,0,0.242,130.254,4,0.429,black-metal
6bDw3HsWo43bverJ8bk20H,0.0419,0.189,0.968,0.113,7,0.353,-5.547,1,0.131,144.951,4,0.0772,black-metal
2bNNsHc4EXkN0E7eWypyay,0.000575,0.106,0.926,0.0185,6,0.395,-6.05,0,0.107,159.734,3,0.0769,black-metal
5SMYZFXqUG3laFTtGnaU3k,0.413,0.5,0.393,0.00168,5,0.115,-12.056,1,0.0297,93.988,4,0.164,black-metal
1MGSbE4IoSOdRAiqBZpfiS,0.949,0.167,0.451,0.986,1,0.177,-20.578,1,0.0457,81.65,4,0.459,black-metal
5zLQvbkGj8jCcB9siuhE6y,0.989,0.222,0.11,0.961,0,0.153,-19.647,1,0.0468,69.835,3,0.0388,black-metal
23JE2HO7oRfdqvMYmRpa4H,8.15e-05,0.299,0.977,1.18e-05,5,0.26,-3.674,0,0.0856,160.004,4,0.0648,black-metal
7sCpfUNUK520JhnihCYlAY,1.4e-05,0.268,0.916,0.162,5,0.429,-4.121,0,0.0451,103.015,4,0.544,black-metal
4F1yCWySqmR7FkMOfPuyIX,0.00126,0.277,0.957,0.922,0,0.0888,-5.692,1,0.0954,103.18,4,0.246,black-metal
7HmGwZ0HvZIsB90wt3AuDE,7.68e-05,0.141,0.938,0.879,0,0.434,-4.221,1,0.065,139.186,5,0.0359,black-metal
0ZA9Zg4umQEzdB3Fv8qr4E,0.000212,0.279,0.943,0.892,2,0.0926,-5.798,1,0.153,98.649,4,0.0382,black-metal
6oSvmiujom09u5s3o2QbD0,0.000163,0.512,0.888,0.812,1,0.133,-7.026,0,0.0457,114.953,3,0.114,black-metal
2C3W424vvtwNPVA2o2aJXe,0.000163,0.342,0.98,0.0246,11,0.117,-7.412,1,0.17,116.746,4,0.115,black-metal
6tPzKvTfDBA2Lb42qCrlRK,1.55e-06,0.0674,0.836,0.863,8,0.079,-7.12,1,0.0807,182.812,4,0.0981,black-metal
62Mx4j3cybbW4aXhogbtH4,2.23e-06,0.0689,0.997,0.881,0,0.163,-5.385,1,0.141,186.417,4,0.0301,black-metal
1L6yEgyroIBQ5dpJRyDs13,0.0915,0.237,0.562,0.815,3,0.121,-11.456,0,0.0285,89.009,3,0.14,black-metal
1iSSGzmQ4WOTpSlzG05Is1,0.985,0.3,0.0389,0.982,9,0.11,-25.26,0,0.0369,61.064,5,0.152,black-metal
25NbfDu8yY8i2bX7WdRh9T,0.000146,0.472,0.963,0.0344,4,0.111,-3.362,1,0.136,114.974,4,0.142,black-metal
4qseS4YsYTLnSUjnjTtfyl,0.00154,0.17,0.846,0.76,1,0.395,-12.466,1,0.0789,125.138,4,0.038,black-metal
1NoVirGhJQ4PE410gGhTVY,0.00212,0.51,0.676,0.00642,5,0.0602,-7.945,0,0.035,126.876,4,0.229,black-metal
7puypZCFeyJANyN1kfMPP8,6.54e-05,0.28,0.96,0.704,1,0.0842,-6.879,1,0.0514,93.652,3,0.677,black-metal
3NLUCyLS1HLrzkbsKg30lJ,6.89e-05,0.442,0.949,0.103,4,0.862,-8.588,0,0.0673,90.109,4,0.0485,black-metal
7eSfMv4IZDQehbNGzGfqoN,4.03e-05,0.196,0.918,0.655,0,0.0687,-3.73,1,0.11,200.002,4,0.0512,black-metal
541pYRz4hWFHCqVkl5WvhR,0.00133,0.226,0.7,0.698,4,0.117,-7.418,1,0.0611,99.961,4,0.175,black-metal
0As8gVOl7cEMYjEsNOIlo8,3.88e-06,0.157,0.987,0.2,3,0.128,-4.115,0,0.0758,99.557,4,0.119,black-metal
4CT3KbK4VK0reaopK609eX,0.000398,0.473,0.927,0.0148,6,0.132,-4.328,0,0.0699,140.02,4,0.377,black-metal
0whlO9oEAYISh4plID7lXa,5.12e-05,0.206,0.784,0.895,9,0.137,-5.841,0,0.0493,124.353,4,0.199,black-metal
4iQxdHODYQeMRh9bI1EKFA,1.18e-05,0.28,0.963,0.0566,9,0.419,-8.108,1,0.124,141.524,4,0.0673,black-metal
3x7lUZVNpWcRLR7h9e8Xa9,0.000359,0.437,0.988,0.269,5,0.0882,-6.601,0,0.122,132.449,4,0.0399,black-metal
6OrCWxhSMjM8qHzylaSjid,0.0287,0.367,0.878,0.695,5,0.106,-7.019,1,0.133,173.986,3,0.0482,black-metal
6oz9P1bcDMYuAu8d0BzyCF,0.000363,0.518,0.905,0.139,6,0.167,-3.796,0,0.0488,129.905,4,0.164,black-metal
0dtO8YqN51tcJosKgU8Z0Q,0.000168,0.406,0.936,0.242,2,0.062,-4.564,0,0.11,139.922,4,0.251,black-metal
2MQdXHt8seBArFmuVP8sEo,0.105,0.486,0.513,0.826,2,0.0953,-10.277,0,0.0288,85.008,4,0.163,black-metal
2cyYPoLPoLHMhhXLdnwZqa,6.32e-06,0.207,0.946,0.889,2,0.357,-5.656,1,0.112,188.75,4,0.725,black-metal
6310qAKoteQW9dNI66LB4F,0.000318,0.18,0.992,0.000161,2,0.175,-2.64,1,0.298,152.101,4,0.0388,black-metal
4KksDt76pfmOMuLxjvPcOj,0.0227,0.245,0.922,0.912,7,0.168,-7.657,1,0.079,140.003,4,0.118,black-metal
1ghbMdugKTOluXxDiIc1Pp,0.00296,0.211,0.447,0.805,9,0.109,-6.096,0,0.0498,121.237,4,0.0449,black-metal
2Zzv1jZsOeo9aLahsAWdrF,5.76e-06,0.301,0.937,0.255,11,0.138,-7.529,0,0.0833,94.4,4,0.433,black-metal
03NyyW04oCkEwlcFFiW1br,0.00386,0.283,0.758,0.241,5,0.188,-6.692,1,0.0931,128.29,4,0.41,black-metal
1yZvnMVL3zTmpxmX996Nc1,0.000103,0.466,0.991,0.817,1,0.371,-2.985,1,0.142,129.951,4,0.0995,black-metal
58HV7ZJ99McDZ5P8nBnt9g,9.98e-05,0.428,0.682,0.012,6,0.115,-9.042,0,0.0379,130.284,4,0.122,black-metal
28sShd4g6Z5IDUOvMnG3eu,1.82e-06,0.141,0.947,0.0613,1,0.396,-6.025,1,0.0967,199.911,4,0.292,black-metal
2wqmirZvUg5T5YBnnMQ6E4,0.00176,0.234,0.985,4.45e-05,1,0.0566,-4.198,0,0.131,144.01,4,0.168,black-metal
1i3C7GjOkYVQmtU5pNEdd9,5.79e-06,0.111,0.994,0.097,11,0.0633,-4.578,0,0.148,155.09,4,0.0356,black-metal
2GzAtEAf2KAzux6EWcyCAa,7.11e-06,0.361,0.979,0.878,6,0.327,-4.424,1,0.226,78.64,4,0.281,black-metal
6gsisRfjrS6TBW8c3dtxcT,0.000178,0.279,0.993,0.427,7,0.11,-3.788,1,0.122,150.025,4,0.0492,black-metal
4CCzAyix84XXL1RyUJDUNc,0.00096,0.355,0.697,0.147,9,0.175,-6.806,0,0.0435,109.554,3,0.061,black-metal
6532nOWtuYIzYaN44pcrHy,0.178,0.743,0.628,6.78e-06,10,0.0873,-7.565,0,0.0507,98.999,4,0.761,pagode
3eFDvMEwTkxS078DQNmHWa,0.308,0.514,0.739,0,0,0.628,-7.01,1,0.0486,150.062,4,0.544,pagode
3912zNANDuLatGYzGSobcE,0.367,0.718,0.739,0,2,0.167,-4.83,0,0.0961,114.933,4,0.759,pagode
1TWmemveypRq6EBwb1I9Zq,0.607,0.738,0.717,2.64e-06,0,0.25,-5.074,1,0.0269,108.025,4,0.621,pagode
0ftP0HrE7xbo81SAwq9HXu,0.325,0.818,0.771,0,6,0.0878,-1.781,1,0.0666,99.955,4,0.763,pagode
1oXFfHuBuasMQ9lnPSRvGU,0.611,0.645,0.726,0,2,0.877,-7.926,1,0.0675,95.517,4,0.838,pagode
7vzfaxzAl0YNLBp2xA7T0b,0.705,0.674,0.594,0,7,0.083,-6.612,1,0.0481,142.157,4,0.826,pagode
7nMwBEAXi2WGNi2wwDU1xi,0.386,0.623,0.637,1.12e-05,5,0.175,-8.657,1,0.0431,82.462,4,0.793,pagode
2k818cpVCwtF1VFJPM7k7H,0.644,0.664,0.664,0,9,0.0916,-6.979,1,0.0377,136.71,4,0.857,pagode
25UN6tV1rZRtRmk4m0BnfQ,0.471,0.632,0.885,2.15e-06,7,0.365,-4.619,1,0.0867,115.819,4,0.783,pagode
3TLik0AUo5Ri65DFrEivd4,0.211,0.902,0.491,7.09e-05,11,0.342,-9.207,0,0.165,139.966,4,0.552,pagode
5zvO7MrXRiLgwzhZKN56cm,0.705,0.563,0.483,0,10,0.0968,-13.49,1,0.072,80.84,4,0.852,pagode
2YpM8FgmpCprNROiK6Itvi,0.736,0.72,0.637,0,9,0.114,-5.889,1,0.0504,151.921,4,0.956,pagode
7hpa8WPLkkSmpSHwls3FWt,0.612,0.669,0.9,0.000157,1,0.637,-5.472,0,0.111,149.901,4,0.749,pagode
1MKYdaCGSPaShW7sCduZSy,0.0366,0.712,0.875,0,0,0.122,-5.144,1,0.0958,149.879,4,0.839,pagode
4k20Ie47EcWtS4wMBn8w8S,0.478,0.776,0.864,0,1,0.932,-4.281,1,0.0517,134.992,4,0.701,pagode
3SLfDGY3UqESBUEdd7K2Ev,0.101,0.725,0.477,0,0,0.0954,-8.704,1,0.188,110.199,4,0.702,pagode
6BaOSAMjEznn3oV7u4EwYm,0.809,0.612,0.513,0.000211,7,0.357,-14.356,1,0.041,94.622,4,0.652,pagode
5MmxyCSL7xzxyRZBIVWtju,0.664,0.486,0.347,0,11,0.187,-10.301,0,0.0475,79.685,4,0.596,pagode
3Aj45ui1fLUaDLwzYGZ9MP,0.0827,0.816,0.828,2.08e-06,10,0.134,-3.278,0,0.163,176.09,4,0.882,pagode
3MJDu8OKlKGfWW792jhVEb,0.323,0.482,0.84,0,0,0.95,-9.152,0,0.0723,75.696,4,0.673,pagode
34sq3u8FJrAPTgh7oPbNj0,0.143,0.435,0.674,2.34e-06,4,0.668,-9.281,0,0.0952,82.023,4,0.937,pagode
5JG0NigCZCt81My5Yizv1E,0.972,0.526,0.252,0.0017,5,0.155,-9.801,1,0.0556,105.469,4,0.312,pagode
1wPYSsMTy44fcY8eFXFBhE,0.396,0.497,0.828,0,2,0.877,-7.476,1,0.0478,99.925,4,0.823,pagode
43y4wpk8iKaLAY21CsEmst,0.294,0.494,0.75,0,0,0.923,-6.86,1,0.0942,165.899,4,0.57,pagode
4IhgFq4UseWi8RNH7OCZmv,0.0585,0.479,0.741,0,0,0.964,-6.196,1,0.282,86.091,4,0.647,pagode
1QTciULkF5PbJyPuadAEPI,0.505,0.617,0.671,0,1,0.522,-6.258,0,0.0988,171.864,4,0.72,pagode
3TzfIww5XpGTFzLHSxS7ho,0.348,0.652,0.699,0,2,0.0749,-11.067,0,0.0359,88.529,4,0.937,pagode
3Yp3YtYXrJ1ndMcc0tpaus,0.339,0.516,0.803,9.44e-06,4,0.764,-7.529,1,0.218,79.58,4,0.37,pagode
2MKiL2LuTQfVfGKdbmYze3,0.202,0.797,0.95,0.000173,9,0.0824,-5.871,0,0.0733,128.049,4,0.732,pagode
0O9dWZhjnYjzPqqFpj4cTb,0.524,0.667,0.647,0,10,0.0613,-9.173,1,0.0381,179.895,4,0.962,pagode
1TyO0cC2UR6tC0TOwMztnX,0.608,0.549,0.723,2.29e-06,2,0.859,-7.957,1,0.0814,83.285,4,0.806,pagode
0vT797IpZpF5o1XLCnWCUL,0.531,0.497,0.74,0,1,0.486,-5.475,0,0.0447,76.139,4,0.478,pagode
4xnquYMNiJcUvcrX4Mery6,0.462,0.624,0.722,0,6,0.143,-5.572,0,0.0413,75.056,4,0.943,pagode
6ePXPEVyzFf3T7cgF1CWwn,0.663,0.625,0.348,2.02e-06,5,0.0751,-13.429,1,0.0907,155.586,4,0.946,pagode
2CfYBDMvXBKxIqBOUjAvfU,0.363,0.668,0.744,0,9,0.0977,-10.717,0,0.111,104.665,4,0.931,pagode
26AEThFFzttojUmMlmGwNN,0.499,0.676,0.421,1.9e-06,2,0.164,-14.418,1,0.127,80.136,4,0.897,pagode
2RZqc1v4vrpDG3dUSJKhHL,0.257,0.734,0.566,0.00569,11,0.0972,-10.274,0,0.0527,87.062,4,0.862,pagode
4aWvRjHweMAoB1RzUcXUUu,0.727,0.609,0.605,0,7,0.203,-7.741,1,0.0453,137.933,4,0.819,pagode
7FpQLWSBgpNMcYrYpa8gwQ,0.185,0.734,0.494,0.00436,7,0.0704,-11.872,1,0.0962,89.995,4,0.791,pagode
3cWzutz7qMSKXmoZRFCNnB,0.592,0.609,0.773,0.00241,2,0.689,-6.599,0,0.0458,92.405,4,0.855,pagode
0tpi2gdr05e47hvHNhisCR,0.733,0.658,0.562,0,0,0.748,-6.304,1,0.0338,139.673,4,0.348,pagode
08lyLShl0acGKYIFKieH2b,0.604,0.659,0.652,0,4,0.369,-6.325,1,0.0331,142.081,4,0.876,pagode
5DPHDqGo6BbyvFn0QUJdIR,0.603,0.385,0.488,0.00662,5,0.446,-9.946,1,0.03,150.328,4,0.721,pagode
7LxiQ3v6iEaejUgnBBphNS,0.863,0.586,0.138,1.52e-06,2,0.109,-12.476,1,0.0297,99.576,4,0.134,pagode
5jo0WixbdL2ZS8qSx45qa4,0.0366,0.491,0.804,2.52e-06,4,0.403,-10.385,1,0.0475,153.845,4,0.464,pagode
095l0cDbBUgURjC4mTJxne,0.61,0.731,0.852,0,0,0.344,-4.598,1,0.0461,106.055,4,0.579,pagode
5vL4RNtgwJ0YOsmh6RAg2R,0.221,0.585,0.834,6.86e-06,6,0.961,-6.95,0,0.0371,89.922,4,0.845,pagode
2fAwUj2Ezq0uB2ClAKEDb1,0.847,0.577,0.431,1.2e-06,10,0.101,-12.985,1,0.0544,137.004,4,0.602,pagode
5bPMvKwUuGG9LD9j5ufVkB,0.809,0.654,0.772,0.00432,3,0.627,-8.324,1,0.0303,96.016,4,0.895,pagode
3jyhGjqueIqmJQR62nMFMR,0.803,0.265,0.172,0.962,7,0.143,-14.992,0,0.0389,119.741,4,0.071,anime
3WvPn9OHnjQzwyN8Zd1xLJ,0.987,0.406,0.0277,0.745,2,0.0788,-28.568,0,0.0542,147.966,4,0.189,anime
3Bpi6ftDwnDqlbYJnjQqMw,0.956,0.724,0.0769,0.751,9,0.0981,-18.054,1,0.0639,143.95,4,0.201,anime
1KEGj62WJVZDGCheyvxD9O,0.785,0.734,0.322,0.876,1,0.378,-13.418,1,0.0387,124.043,4,0.0785,anime
0QMmoBAY9pr7nOYisYWuMj,0.0413,0.315,0.939,1.49e-06,3,0.0363,-4.558,0,0.17,142.904,4,0.507,anime
6zSXcvXQ8T74fXm72OpSOb,0.00486,0.552,0.804,2.75e-05,11,0.414,-7.233,0,0.0968,127.039,4,0.543,anime
6MNY72T605kPIOH3hnioxu,0.0343,0.472,0.672,0,7,0.0936,-4.297,1,0.0287,77.982,4,0.313,anime
7AlSUZpdxkzvHJBut5rzjn,0.132,0.513,0.696,3.65e-05,7,0.117,-6.533,0,0.0336,104.952,4,0.0883,anime
4NaaF28BeO9WzjDrSS71Nz,0.0209,0.736,0.695,0,7,0.0517,-3.87,1,0.0468,109.976,4,0.784,anime
76u4CyzSMpn4yS0OKWNTkJ,0.968,0.705,0.12,0.939,8,0.11,-19.638,1,0.0335,65.994,4,0.318,anime
5WFyER9XL7zcDkaj7CuYmv,0.000816,0.372,0.959,0,1,0.315,-3.486,0,0.0998,185.026,4,0.381,anime
3COSRKvFPnpnnorNF4oaMf,0.0477,0.477,0.924,0,11,0.0571,-2.997,0,0.0758,146.964,4,0.269,anime
3O37XtDd4jLmBQCsuwL1AM,0.489,0.854,0.291,0.906,9,0.114,-11.166,1,0.202,158.004,4,0.445,anime
2s2fORtcrwKwsmC4jNc8mJ,0.00497,0.368,0.967,0,8,0.223,-1.199,0,0.15,142.887,3,0.345,anime
58MigIpgulw4ugnMvxCse7,0.827,0.671,0.281,0.85,5,0.108,-15.427,0,0.0357,128.02,4,0.115,anime
7oa18QwhLsV3JfITGDxslD,0.0318,0.71,0.851,0,1,0.342,-2.633,0,0.0382,134.004,4,0.895,anime
2e2ZQeXucqSEI00D8smDqP,0.00189,0.638,0.75,0.0916,1,0.341,-7.268,1,0.331,89.934,4,0.735,anime
3aLcJuAarDz0kzxcdSbAYc,0.468,0.74,0.222,0.918,4,0.0782,-18.576,0,0.0586,139.991,4,0.148,anime
3ZVBALARFQXHBAxYHP5cCw,0.15,0.316,0.786,1.02e-06,1,0.116,-5.461,0,0.0608,166.326,4,0.241,anime
2Pb251vvMQD68isjTxGzvL,0.927,0.347,0.182,0.931,7,0.101,-19.612,1,0.0314,99.689,4,0.0389,anime
5Do3qmFMpCjVLmtLhmj3a1,0.00363,0.492,0.953,0,11,0.321,-2.683,1,0.145,163.783,4,0.647,anime
3mz4a9TGjb2kOzIpe5F3hW,0.00161,0.533,0.958,0,7,0.378,-3.401,1,0.0469,92.49,4,0.785,anime
1APAESKYqHJnAS1hK5VVYR,0.987,0.312,0.0931,0.73,7,0.122,-25.676,0,0.0381,137.005,4,0.231,anime
6XAEEforyl2ntmg6ZIeePj,0.955,0.277,0.128,0.92,7,0.259,-18.646,1,0.0311,69.286,4,0.0668,anime
2k7lStJS8TJvMNxbdClLMD,0.000129,0.495,0.925,0,7,0.139,-3.193,1,0.0417,136.977,4,0.587,anime
56YKEy2qCXc3jSvg30pbk0,0.917,0.549,0.06,0.94,6,0.339,-20.541,1,0.0329,64.556,4,0.0603,anime
5fPjBlGWfLeL32kCibVhND,0.265,0.73,0.162,0.893,9,0.0987,-16.627,1,0.0672,170.026,4,0.152,anime
2Y3lK46bVHAl8VBx25EMTZ,0.0103,0.667,0.951,0.418,8,0.226,-5.708,1,0.074,135.016,4,0.572,anime
4pzMiVfo8eUDYILNcrMKmx,0.948,0.638,0.0727,0.919,4,0.183,-21.77,1,0.0336,116.126,4,0.206,anime
2fdrPfIOxRrYV9djNtKJNR,0.991,0.446,0.0339,0.809,9,0.0775,-24.051,1,0.0695,67.639,3,0.0741,anime
1VT6DSbClCDLjPkohMovAg,0.582,0.729,0.805,0,8,0.185,-3.283,1,0.403,169.771,4,0.74,anime
6DaKMsQDmHMJbKYyU7AUFA,0.698,0.597,0.542,0.00264,8,0.0986,-10.703,0,0.0563,111.985,4,0.397,anime
79Z1QZO3jcbHmdLRWlZHss,0.828,0.679,0.371,0.889,2,0.113,-18.314,0,0.0455,75.1,4,0.9,anime
1RBf5AC8g6Lf9h8lNxLz4p,0.181,0.693,0.871,0,11,0.0893,-4.549,0,0.28,159.995,4,0.612,anime
6xUBXdVdzs50AvqARndD1A,0.0482,0.524,0.815,0,1,0.122,-5.414,1,0.0369,136.072,4,0.638,anime
3suxjtJAZyKW9bfJQhTfIx,0.28,0.797,0.606,0,7,0.334,-9.388,1,0.382,139.736,4,0.696,anime
0KpHXEpQADwzWEAwupUsdK,0.885,0.514,0.126,0.953,9,0.113,-19.799,0,0.0559,80.455,4,0.0386,anime
4P7pNVKPrgNFWEOzkQZCQH,0.00288,0.347,0.722,0.738,4,0.101,-7.697,0,0.0786,136.808,4,0.191,anime
6XUwdnWi3iRQnm28w5WJe1,0.91,0.21,0.152,0.883,0,0.111,-16.406,0,0.036,96.433,4,0.225,anime
4zpFlIpvNbbNx5BbKsMsRO,0.0939,0.865,0.858,0.00286,10,0.083,-6.737,0,0.119,156.014,4,0.861,anime
3YblgwBrb747gUzuh2CgYF,0.00422,0.447,0.934,0,5,0.337,-1.998,1,0.066,94.983,4,0.356,anime
44VYdLnwvhn1H1cfieb84a,0.00378,0.621,0.778,2.52e-05,11,0.103,-3.818,1,0.0284,122.98,4,0.602,anime
6AFkv6rIVRusZNifR74Q7t,0.505,0.159,0.197,0.94,9,0.127,-15.228,0,0.0312,85.869,3,0.125,anime
01YYvokYa6Cmmk8lBf65iT,0.523,0.832,0.936,0,9,0.25,-4.206,1,0.244,139.997,4,0.608,anime
6wOazYrDGLhMAhwU6RArlg,0.00387,0.477,0.954,2.39e-06,5,0.386,-2.4,0,0.0729,87.434,4,0.455,anime
0q8WLWTRdN7XcNCoZIxCu9,0.226,0.408,0.943,0,0,0.352,-4.579,0,0.0913,178.076,4,0.807,anime
1KVLRGGMh973EPZ4WaqDtN,0.268,0.529,0.887,0.898,7,0.114,-9.64,1,0.0596,129.991,4,0.321,anime
